jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,ins_nm,gaji_max,gaji_min,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Pemali Juana | BAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Sistem dan Strategi Penyelenggaraan Infrastruktur Permukiman,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sulawesi Utara,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Sekretariat Jenderal | Biro Keuangan | Bagian Pelaksanaan Anggaran,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Kepulauan Bangka Belitung,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Besar Pelaksanaan Jalan Nasional DKI Jakarta - Jawa Barat | Bagian Umum dan Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sulawesi Barat,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Bina Teknik Permukiman dan Perumahan,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Kepatuhan Intern | Subdirektorat Pengendalian Kepatuhan Intern dan Manajemen Risiko,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Selatan,5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi II Gorontalo | Subbagian Umum dan Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Pusat Pengendalian Lumpur Sidoarjo | Bagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Serayu Opak | BAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Pengembangan Kawasan Permukiman | Subbagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Jembatan | Subbagian Umum dan Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Sumatera Selatan,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Jawa Tengah,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Gorontalo | Subbagian Umum dan Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Sistem dan Strategi Penyelenggaraan Perumahan | Subbagian Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah II Palembang | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Jayapura | Subbagian Umum dan Tata Usaha,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sumatera Utara | Subbagian Umum dan Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Cimanuk Cisanggarung | BAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Sekretariat Direktorat Jenderal Sumber Daya Air | Bagian Keuangan,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,Pengelolaan Barang Milik Negara dan Barang Persediaan Bencana,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Sekretariat Badan Pengatur Jalan Tol | Subbagian Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Bengawan Solo | BAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Bengkulu | Subbagian Umum dan Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Jasa Konstruksi Wilayah I Banda Aceh | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II | Subbagian Umum dan Tata Usaha,16,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi I | Subbagian Umum dan Tata Usaha,16,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Sekretariat Direktorat Jenderal Bina Konstruksi | Bagian Perencanaan,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,Program dan Keuangan,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Mesuji Sekampung | BAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Riau | Subbagian Umum dan Tata Usaha,5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Teknik Pantai | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Barat | Subbagian Umum dan Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Timur,19,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Sistem dan Strategi Penyelenggaraan Infrastruktur Permukiman | Subbagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Direktorat Bina Teknik Sumber Daya Air | Subbagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Kalimantan Barat | Subbagian Umum dan Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Besar Pelaksanaan Jalan Nasional Sumatera Utara | Bagian Umum dan Tata Usaha,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Nusa Tenggara I Mataram | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Bengkulu,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Teknologi Air Minum,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Utara | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Hidrolika dan Geoteknik Keairan | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Cidanau-Ciujung-Cidurian | BAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Papua Barat | Subbagian Umum dan Tata Usaha,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Banten | Subbagian Umum dan Tata Usaha,6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Pembiayaan Infrastruktur Pekerjaan Umum dan Perumahan | Direktorat Pelaksanaan Pembiayaan Perumahan | Subdirektorat Kemudahan dan Bantuan Pembiayaan Perumahan,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Konstruksi | Balai Pelaksana Pemilihan Jasa Konstruksi Wilayah Nusa Tenggara Timur,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Bahan dan Struktur Bangunan Gedung | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera II Medan | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Besar Pelaksanaan Jalan Nasional Sulawesi Selatan | Bagian Umum dan Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi I Manado | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Direktorat Bendungan dan Danau | Subbagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua | Seksi Pelaksana Wilayah II,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Preservasi Jalan dan Jembatan Wilayah II | Subbagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera VII Bengkulu | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kepulauan Riau | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sumatera Utara,7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Bina Penataan Bangunan | Subbagian Tata Usaha,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Selatan | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Teknik Irigasi | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera III Pekanbaru | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Tengah,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Besar Pelaksanaan Jalan Nasional Kalimantan Timur | Bagian Umum dan Tata Usaha,6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Geoteknik,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,Terowongan dan Struktur | Subbagian Umum dan Tata Usaha,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Papua Merauke | SUBBAGIAN UMUM DAN TATA USAHA,1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Sumatera Barat | Subbagian Umum dan Tata Usaha,4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Bengkulu | Subbagian Umum dan Tata Usaha,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sulawesi Barat,2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
CPNS,UMUM,ANALIS PENGELOLAAN KEUANGAN APBN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Riau,3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,10300000,9700000,,,,,,,,,,
