formasi_id,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
ebcd3d4b-aa46-42ff-ab4e-c025487ffe88,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KENDAL | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA | SEKRETARIAT | SUBBAGIAN PERENCANAAN DAN KEUANGAN,PEMERINTAH KABUPATEN KENDAL | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA | SEKRETARIAT | SUBBAGIAN PERENCANAAN DAN KEUANGAN,2,1,3000000,3700000
f59bf3e9-d956-4d70-aa8a-74c0d982b81b,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KENDAL | SEKRETARIAT DAERAH KABUPATEN KENDAL | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,PEMERINTAH KABUPATEN KENDAL | SEKRETARIAT DAERAH KABUPATEN KENDAL | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI,2,1,3000000,3700000
f5e47006-1d66-4a96-8c0f-9acdb3dbbd24,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KENDAL | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT,PEMERINTAH KABUPATEN KENDAL | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT,2,1,3000000,3700000
fb679ca5-afe7-4350-b6cc-380246bd59d2,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KENDAL | BADAN KESATUAN BANGSA DAN POLITIK | Sekretariat,PEMERINTAH KABUPATEN KENDAL | BADAN KESATUAN BANGSA DAN POLITIK | Sekretariat,2,1,3000000,3700000
1aa308e4-d898-4d0c-8ff9-cceded6609c8,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KEPULAUAN ANAMBAS | INSPEKTORAT DAERAH | INSPEKTORAT PEMBANTU BIDANG II,PEMERINTAH KABUPATEN KEPULAUAN ANAMBAS | INSPEKTORAT DAERAH | INSPEKTORAT PEMBANTU BIDANG II,2,1,2785700,7685700
a10721f4-c7c5-4afd-9753-159b6f23c45f,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN KEPULAUAN ANAMBAS | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA","PEMERINTAH KABUPATEN KEPULAUAN ANAMBAS | DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",2,1,2785700,7685700
8a028491914ebc4d01914ec0876e00af,CPNS,PENYANDANG DISABILITAS,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,PEMERINTAH KABUPATEN KEPULAUAN ANAMBAS | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,PEMERINTAH KABUPATEN KEPULAUAN ANAMBAS | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,2,1,2785700,7685700
85978358-4b17-4a0a-a5e3-a8fa807e3e59,CPNS,UMUM,ANALIS PEMBIAYAAN INFRASTRUKTUR PEKERJAAN UMUM DAN PERUMAHAN AHLI PERTAMA,Pemerintah Kabupaten Kepulauan Aru | Dinas Pekerjaan Umum dan Penataan Ruang,Pemerintah Kabupaten Kepulauan Aru | Dinas Pekerjaan Umum dan Penataan Ruang,2,1,3200000,5200000
b95965e9-9879-48e7-9930-94019ed184e6,CPNS,UMUM,ANALIS KETAHANAN PANGAN AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | DINAS KETAHANAN PANGAN,Pemerintah Kab. Kepulauan Sula | DINAS KETAHANAN PANGAN,2,1,2785700,3200000
46e9273b-dd56-420c-bd7d-1cfea27c56f3,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | DINAS KEARSIPAN DAN PERPUSTAKAAN,Pemerintah Kab. Kepulauan Sula | DINAS KEARSIPAN DAN PERPUSTAKAAN,2,1,2785700,3200000
6c47bc91-6bb9-4b29-b7e8-934065baf8d4,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,Pemerintah Kab. Kepulauan Sula | DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL,2,1,2785700,3200000
574a2c8a-ca21-4b7f-95a8-2e94d50c8447,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | INSPEKTORAT | INSPEKTUR PEMBANTU I,Pemerintah Kab. Kepulauan Sula | INSPEKTORAT | INSPEKTUR PEMBANTU I,2,1,2785700,3500000
7b6b7280-bf87-45e1-b747-04102dc2ee49,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | INSPEKTORAT | INSPEKTUR PEMBANTU KHUSUS,Pemerintah Kab. Kepulauan Sula | INSPEKTORAT | INSPEKTUR PEMBANTU KHUSUS,2,1,2785700,3500000
8d28826a-2ed1-4f8c-a7ec-2df93372bacd,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | INSPEKTORAT | INSPEKTUR PEMBANTU II,Pemerintah Kab. Kepulauan Sula | INSPEKTORAT | INSPEKTUR PEMBANTU II,2,1,2785700,3500000
8613627d-42c5-4d4c-962a-d3309d0d3218,CPNS,UMUM,PRANATA HUBUNGAN MASYARAKAT AHLI PERTAMA,Pemerintah Kab. Kepulauan Sula | DINAS KOMUNIKASI DAN INFORMATIKA,Pemerintah Kab. Kepulauan Sula | DINAS KOMUNIKASI DAN INFORMATIKA,2,1,2785700,3200000
e95bb30d-561e-445f-bd12-a2fb32911b98,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,KABUPATEN KEPULAUAN TANIMBAR | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADUH SATU PINTU | Bidang Penyelenggaraan Pelayanan Perizinan Dan Non Perizinan,KABUPATEN KEPULAUAN TANIMBAR | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADUH SATU PINTU | Bidang Penyelenggaraan Pelayanan Perizinan Dan Non Perizinan,2,1,1000000,2785700
45ee8362-181b-4a52-aea2-d6945c1b9fc9,CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS PERINDUSTRIAN DAN PERDAGANGAN | BIDANG PERDAGANGAN,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS PERINDUSTRIAN DAN PERDAGANGAN | BIDANG PERDAGANGAN,2,0,2785700,6331513
1dbbc891-fdab-48fd-97f7-93fc7b85176c,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | BIDANG PERENCANAAN, PENGENDALIAN DAN EVALUASI PEMBANGUNAN DAERAH","PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | BIDANG PERENCANAAN, PENGENDALIAN DAN EVALUASI PEMBANGUNAN DAERAH",2,0,2785700,5948038
ee8e987d-fb0d-447c-aa46-c295a2f5de7a,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | SEKRETARIAT | SUB BAGIAN KEUANGAN DAN BMD","PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | SEKRETARIAT | SUB BAGIAN KEUANGAN DAN BMD",2,0,2785700,5948038
841020c2-b5c1-4322-ae05-5fe48f8f29eb,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU V,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU V,2,1,3000000,5000000
93ea261f-29e7-448b-b6f5-0663fb9f4875,CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU III,PEMERINTAH KABUPATEN KETAPANG | INSPEKTORAT | INSPEKTUR PEMBANTU III,2,1,3000000,5000000
f7a5907f-e7ce-488e-9031-b7cc88214418,CPNS,UMUM,PEMBINA INDUSTRI AHLI PERTAMA,"Pemerintah Kabupaten Konawe Kepulauan | Dinas Perindustrian, Perdagangan, Koperasi, Usaha Kecil Dan Menengah | Bidang Perindustrian","Pemerintah Kabupaten Konawe Kepulauan | Dinas Perindustrian, Perdagangan, Koperasi, Usaha Kecil Dan Menengah | Bidang Perindustrian",2,1,3000000,4000000
99feef32-4912-457c-8fdf-e571e64d0d8a,CPNS,UMUM,PENATA PENANGGULANGAN BENCANA AHLI PERTAMA,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Badan Penanggulangan Bencana Daerah | Bidang Pencegahan Dan Kesiapsiagaan,Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Badan Penanggulangan Bencana Daerah | Bidang Pencegahan Dan Kesiapsiagaan,2,1,2785700,3585700
0afa1547-ce55-4830-b26c-e33a398c7d61,CPNS,UMUM,ANALIS KEBENCANAAN AHLI PERTAMA,Pemerintah Kabupaten Kotawaringin Timur | BADAN PENANGGULANGAN BENCANA DAERAH,Pemerintah Kabupaten Kotawaringin Timur | BADAN PENANGGULANGAN BENCANA DAERAH,2,0,2785700,3790378
5742e8e7-291d-40f9-82fa-f93bab8130de,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI - SETDA KAB. KUPANG,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN ORGANISASI - SETDA KAB. KUPANG,2,1,2000000,4000000
6564ea23-1ade-4486-813e-1bcc8f1bc68c,CPNS,UMUM,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN - SETDA KAB. KUPANG,PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT | BAGIAN PEMERINTAHAN - SETDA KAB. KUPANG,2,1,2000000,4000000
0a2c22fe-f989-4865-b846-8bfe6103f2a1,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN MUARA PAHU | SEKSI PEMERINTAHAN KECAMATAN MUARA PAHU,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN MUARA PAHU | SEKSI PEMERINTAHAN KECAMATAN MUARA PAHU,2,1,3000000,15000000
305a3148-d9fc-4610-be68-8d6a9147dc90,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,"PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PENGADUAN, KEBIJAKAN DAN PELAPORAN LAYANAN","PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PENGADUAN, KEBIJAKAN DAN PELAPORAN LAYANAN",2,1,3000000,15000000
d86c4af2-bcf1-4046-a6f4-1f462f00b8d8,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PENYELENGGARAAN PELAYANAN PERIZINAN DAN NON PERIZINAN,PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PENYELENGGARAAN PELAYANAN PERIZINAN DAN NON PERIZINAN,2,1,3000000,15000000
640fa688-5655-4f83-a301-00b53a8d8774,CPNS,UMUM,ANALIS KETAHANAN PANGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS KETAHANAN PANGAN | BIDANG KEAMANAN PANGAN,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS KETAHANAN PANGAN | BIDANG KEAMANAN PANGAN,2,1,2785700,9834489
bc76b487-5776-40d8-83f0-01588b1e2e60,CPNS,UMUM,ANALIS KETAHANAN PANGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS KETAHANAN PANGAN | BIDANG DISTRIBUSI DAN CADANGAN PANGAN,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS KETAHANAN PANGAN | BIDANG DISTRIBUSI DAN CADANGAN PANGAN,2,1,2785700,9834489
5c021861-342a-47f2-9e73-2b10c7e02127,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,2,1,2785700,9834489
c43acc65-ed15-4ee7-8ca4-5906190f68e9,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PENGELOLAAN KEARSIPAN,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERPUSTAKAAN DAN KEARSIPAN | BIDANG PENGELOLAAN KEARSIPAN,2,1,2785700,9834489
8e60cb9d-e1cc-4033-9e73-31519c4e6b52,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,"PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG PRASARANA, SARANA DAN UTILITAS UMUM","PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG PRASARANA, SARANA DAN UTILITAS UMUM",2,1,2785700,9834498
a66d806d-5e21-48df-a403-1930deac23ef,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN TERING | SEKSI PEMERINTAHAN KECAMATAN TERING,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN TERING | SEKSI PEMERINTAHAN KECAMATAN TERING,2,1,3000000,15000000
cd4552e3-4268-4f41-9cda-de135dc1284d,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN LONG IRAM | SEKSI PEMERINTAHAN KECAMATAN LONG IRAM,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN LONG IRAM | SEKSI PEMERINTAHAN KECAMATAN LONG IRAM,2,1,3000000,15000000
d66e253f-42eb-41d8-a111-7b70db7a395d,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN JEMPANG | SEKSI PEMERINTAHAN KECAMATAN JEMPANG,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN JEMPANG | SEKSI PEMERINTAHAN KECAMATAN JEMPANG,2,1,3000000,15000000
d90c51fd-c5b1-4617-ace0-00855a4282ed,CPNS,UMUM,PAMONG PEMERINTAHAN,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN MOOK MANAAR BULANT | SEKSI PEMERINTAHAN KECAMATAN MOOK MANAAR BULANT,PEMERINTAH KABUPATEN KUTAI BARAT | KECAMATAN MOOK MANAAR BULANT | SEKSI PEMERINTAHAN KECAMATAN MOOK MANAAR BULANT,2,1,3000000,15000000
19087c2a-c363-4c46-be59-1dfae04c55c8,CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,"PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PERENCANAAN, PENGEMBANGAN IKLIM DAN PROMOSI PENANAMAN MODAL","PEMERINTAH KABUPATEN KUTAI BARAT | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | BIDANG PERENCANAAN, PENGEMBANGAN IKLIM DAN PROMOSI PENANAMAN MODAL",2,1,3000000,15000000
d9f8ca05-17d0-4e4a-8189-df54f5222dbd,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG PERUMAHAN SWADAYA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG PERUMAHAN SWADAYA,2,1,2785700,9834489
586157fd-8c99-4df8-a420-55e247860b37,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG KELUARGA BERENCANA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG KELUARGA BERENCANA,2,1,2785700,9834489
5ed4c853-75b0-4865-abab-81bf2d84f840,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PENGENDALIAN PENDUDUK,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PENGENDALIAN PENDUDUK,2,1,2785700,9834489
7d7f3b22-3e4e-4ab0-b767-e3cb93b184cb,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PENYULUHAN DAN PENGGERAKAN,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG PENYULUHAN DAN PENGGERAKAN,2,1,2785700,9834489
f77d6001-9fec-4a50-89d2-1cde4a20ecaf,CPNS,UMUM,PENATA KEPENDUDUKAN DAN KELUARGA BERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG KETAHANAN DAN KESEJAHTERAAN KELUARGA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | BIDANG KETAHANAN DAN KESEJAHTERAAN KELUARGA,2,1,2785700,9834489
0fc28819-791a-4ca3-b3c7-644dd3a56451,CPNS,UMUM,PENGGERAK SWADAYA MASYARAKAT AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS TRANSMIGRASI DAN TENAGA KERJA | BIDANG TRANSMIGRASI,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS TRANSMIGRASI DAN TENAGA KERJA | BIDANG TRANSMIGRASI,2,1,2785700,9834489
59638d48-6e40-44e7-bda7-964e715d1038,CPNS,UMUM,PENGGERAK SWADAYA MASYARAKAT AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA | BIDANG PENATAAN DESA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA | BIDANG PENATAAN DESA,2,1,2785700,9834489
43d96ffd-ad81-4636-bef4-0252e1a2676f,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN LABUHANBATU UTARA | BADAN PERENCANAAN PEMBANGUNAN  DAERAH | KELOMPOK JABATAN FUNGSIONAL,PEMERINTAH KABUPATEN LABUHANBATU UTARA | BADAN PERENCANAAN PEMBANGUNAN  DAERAH | KELOMPOK JABATAN FUNGSIONAL,2,1,2785700,5261500
ee283517-3533-4bb1-9750-a78e5a4f6d9f,CPNS,LULUSAN TERBAIK,FASILITATOR PEMERINTAHAN,PEMERINTAH KABUPATEN LAMPUNG TIMUR | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG EKONOMI DAN SUMBER DAYA ALAM,PEMERINTAH KABUPATEN LAMPUNG TIMUR | BADAN PERENCANAAN PEMBANGUNAN DAERAH | BIDANG EKONOMI DAN SUMBER DAYA ALAM,2,0,2785752,4575312
ff9ae9f9-cf25-4fdb-a40d-cc2609bf7723,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN LEBONG | SEKRETARIAT DAERAH. | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN. | BAGIAN ADMINISTRASI PEMBANGUNAN,PEMERINTAH KABUPATEN LEBONG | SEKRETARIAT DAERAH. | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN. | BAGIAN ADMINISTRASI PEMBANGUNAN,2,1,2785700,4575200
8a0384c8915fa2df01915feaf7c30b6d,CPNS,PENYANDANG DISABILITAS,ARSIPARIS AHLI PERTAMA,PEMERINTAH KABUPATEN LEBONG | DINAS PERPUSTAKAAN DAN KEARSIPAN .,PEMERINTAH KABUPATEN LEBONG | DINAS PERPUSTAKAAN DAN KEARSIPAN .,2,1,2785700,4575200
78b719ed-95ee-4af3-b11b-6c8100c73c3d,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,"PEMERINTAH KABUPATEN LEBONG | DINAS PEKERJAAN UMUM, PENATAAN RUANG DAN PERHUBUNGAN","PEMERINTAH KABUPATEN LEBONG | DINAS PEKERJAAN UMUM, PENATAAN RUANG DAN PERHUBUNGAN",2,1,2785700,4575200
92396df8-2309-43dd-af1d-182e98b82684,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN LEBONG | INSPEKTORAT DAERAH. | INSPEKTUR PEMBANTU IV,PEMERINTAH KABUPATEN LEBONG | INSPEKTORAT DAERAH. | INSPEKTUR PEMBANTU IV,2,1,2785700,4575200
881cdc11-6ecb-4d81-bc23-4151eea5d727,CPNS,ORANG ASLI PAPUA (OAP),AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Lanny Jaya | INSPEKTORAT | Inspektur Pembantu Wilayah I,Pemerintah Kabupaten Lanny Jaya | INSPEKTORAT | Inspektur Pembantu Wilayah I,2,0,2900000,3800000
0b5f5c54-7b80-4464-8f12-baf9aeff1056,CPNS,ORANG ASLI PAPUA (OAP),PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Lanny Jaya | INSPEKTORAT | Inspektur Pembantu Wilayah II,Pemerintah Kabupaten Lanny Jaya | INSPEKTORAT | Inspektur Pembantu Wilayah II,2,0,2900000,3800000
df2fbf29-0d68-46b2-9482-ceb343dc4270,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,PEMERINTAH KABUPATEN LEBONG | DINAS LINGKUNGAN HIDUP,PEMERINTAH KABUPATEN LEBONG | DINAS LINGKUNGAN HIDUP,2,1,2785700,4575200
071e1fb1-59e3-49f0-a064-06ace8d59a1e,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Daerah Kabupaten Lembata | Inspektorat | Sekretariat,Pemerintah Daerah Kabupaten Lembata | Inspektorat | Sekretariat,2,1,2785700,3500000
9b4e8675-ecc3-40a6-ac25-0c1d95431605,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,Pemerintah Daerah Kabupaten Lembata | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,Pemerintah Daerah Kabupaten Lembata | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,2,1,2785700,3500000
21c6b750-d96a-4aeb-bd3e-477837ee9d13,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Daerah Kabupaten Lembata | Badan Perencanaan Pembangunan, Penelitan dan Pengembangan Daerah | Bidang Perekonomian dan Sumber Daya Alam","Pemerintah Daerah Kabupaten Lembata | Badan Perencanaan Pembangunan, Penelitan dan Pengembangan Daerah | Bidang Perekonomian dan Sumber Daya Alam",2,1,2785700,3500000
36c8b96f-df7a-4b9d-9fbb-d6ebcd5f3e20,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Daerah Kabupaten Lembata | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Protokol dan Komunikasi Pimpinan,Pemerintah Daerah Kabupaten Lembata | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Protokol dan Komunikasi Pimpinan,2,1,2785700,3500000
a88c8b79-ac43-4f9b-9682-47f8f42de28b,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Daerah Kabupaten Lembata | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Perekonomian dan Sumber Daya Alam,Pemerintah Daerah Kabupaten Lembata | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Perekonomian dan Sumber Daya Alam,2,1,2785700,3500000
abc4a6a4-485c-4f09-8882-399f4bb6be25,CPNS,UMUM,PERENCANA AHLI PERTAMA,"Pemerintah Daerah Kabupaten Lembata | Badan Perencanaan Pembangunan, Penelitan dan Pengembangan Daerah | Bidang Penelitian dan Pengembangan Daerah","Pemerintah Daerah Kabupaten Lembata | Badan Perencanaan Pembangunan, Penelitan dan Pengembangan Daerah | Bidang Penelitian dan Pengembangan Daerah",2,1,2785700,3500000
ad4efff2-607c-4ba3-add3-2a3979a263cc,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Daerah Kabupaten Lembata | Badan Keuangan dan Aset Daerah | Sekretariat,Pemerintah Daerah Kabupaten Lembata | Badan Keuangan dan Aset Daerah | Sekretariat,2,1,2785700,3500000
af71dba9-340a-43d4-adff-b388eef0cc63,CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Daerah Kabupaten Lembata | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Administrasi  Pembangunan,Pemerintah Daerah Kabupaten Lembata | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Administrasi  Pembangunan,2,1,2785700,3500000
